Functioning Day,Holiday,Hour,Humidity(%),Rainfall(mm),Seasons,Snowfall (cm),Solar Radiation (MJ/m2),Temperature(°C),Visibility (10m),Wind speed (m/s)
0.1866692303500189,0.22774388520711367,-1.2278656118203195,1.1184206879096408,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.371549776487681,-0.3548023279267154,0.45844960650922223
0.1866692303500189,0.22774388520711367,-1.0834108339591055,1.0202005029845944,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.396665254882947,-0.44357450339931004,0.26545529861259803
0.1866692303500189,0.22774388520711367,-0.9389560560978913,1.0202005029845944,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.4134089071464584,-0.3860369822596654,-0.21703047112896204
0.1866692303500189,0.22774388520711367,-0.7945012782366773,1.167530780372164,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.4385243855417245,-0.4254912824697074,0.36195245256091013
0.1866692303500189,0.22774388520711367,-0.6500465003754633,1.1184206879096408,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.44689621167348,-0.26438622327870237,0.7479410683541581
0.1866692303500189,0.22774388520711367,-0.5055917225142492,1.0202005029845944,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6435834808937395,-1.430152559409969,-0.0013575552117554028,0.36195245256091013
0.1866692303500189,0.22774388520711367,-0.36113694465303514,0.47998948589683926,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.3097690873459204,-1.321318819697148,0.08248283273458394,-0.12053331718064994
0.1866692303500189,0.22774388520711367,-0.2166821667918211,-0.06022153119091587,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,0.2657729704951471,-1.1120231664032612,-0.21013656048989457,-0.12053331718064994
0.1866692303500189,0.22774388520711367,-0.07222738893060703,-0.45310227089110144,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,0.49598979363157397,-0.9194711653728852,-0.05067543047430796,0.07246099071597405
0.1866692303500189,0.22774388520711367,0.07222738893060703,-0.845983010591287,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,0.5995873640429662,-0.718547338210754,0.3767461551344809,-0.41002477902558604
0.1866692303500189,0.22774388520711367,0.2166821667918211,-1.091533472903903,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,0.6341198875134303,-0.5762262939709109,0.5641540811321806,0.07246099071597405
0.1866692303500189,0.22774388520711367,0.36113694465303514,-1.1406435653664262,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,0.48447895247475264,-0.4673925542580897,0.8518416868304038,-0.41002477902558604
0.1866692303500189,0.22774388520711367,0.5055917225142492,-0.845983010591287,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,0.19670792355421893,-0.4422770758628233,0.8485538284795671,0.5549467604575339
0.1866692303500189,0.22774388520711367,0.6500465003754633,-0.5022123633536246,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.4018558166004912,-0.5427389894438889,0.8354023950762197,0.8444382223024702
0.1866692303500189,0.22774388520711367,0.7945012782366773,-0.354882085966055,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.5860292751096327,-0.5762262939709109,0.7466302196036251,0.7479410683541581
0.1866692303500189,0.22774388520711367,0.9389560560978913,-0.25666190104100867,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-0.6180854246296882,0.42770795957245183,-0.21703047112896204
0.1866692303500189,0.22774388520711367,1.0834108339591055,-0.30577199350353185,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-0.6599445552884655,0.3767461551344809,0.5549467604575339
0.1866692303500189,0.22774388520711367,1.2278656118203195,-0.354882085966055,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-0.6934318598154875,0.24358789192558897,-0.5065219329738981
0.1866692303500189,0.22774388520711367,1.3723203896815335,-0.15844171611596225,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-0.7352909904742648,0.01836959489326562,-0.5065219329738981
0.1866692303500189,0.22774388520711367,1.5167751675427477,-0.20755180857848546,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-0.7855219472647976,0.015081736542428784,-0.21703047112896204
0.1866692303500189,0.22774388520711367,1.6612299454039616,-0.10933162365343907,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-0.7436628166060203,-0.13944760594690256,-0.6995162408705221
0.1866692303500189,0.22774388520711367,-1.6612299454039616,-0.011111438728392676,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-0.7436628166060203,-0.231507639770334,-0.31352762507727416
0.1866692303500189,0.22774388520711367,-1.5167751675427477,0.5290995783593625,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-0.7520346427377758,-1.5647342010346714,-0.024036163232338054
0.1866692303500189,0.22774388520711367,-1.3723203896815335,1.0202005029845944,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-0.8022655995283087,-0.9975786355153171,-0.31352762507727416
0.1866692303500189,0.22774388520711367,-1.2278656118203195,0.6273197632844089,0.31139423407585337,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-0.7938937733965531,-0.7000274547645833,-0.12053331718064994
0.1866692303500189,0.22774388520711367,-1.0834108339591055,0.7255399482094552,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-0.7855219472647976,-0.6194749251690808,-0.6995162408705221
0.1866692303500189,0.22774388520711367,-0.9389560560978913,0.8237601331345016,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-0.7520346427377758,-0.8594885847801699,0.16895814466428594
0.1866692303500189,0.22774388520711367,-0.7945012782366773,1.3639711502222567,0.7545808287963204,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-0.7938937733965531,-1.9050275403462842,0.7479410683541581
0.1866692303500189,0.22774388520711367,-0.6500465003754633,1.6095216125348728,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-0.8190092517918196,-2.1499729874836286,-0.5065219329738981
0.1866692303500189,0.22774388520711367,-0.5055917225142492,1.658631704997396,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-0.810637425660064,-1.9609211323105105,0.07246099071597405
0.1866692303500189,0.22774388520711367,-0.36113694465303514,1.6095216125348728,2.0841406129577216,1.3496935399906618,-0.17188128115354528,-0.6320726397369182,-0.7855219472647976,-1.9822922115909498,0.07246099071597405
0.1866692303500189,0.22774388520711367,-0.2166821667918211,1.5113014276098264,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.3788341342868485,-0.7101755120789984,-1.9395500530300709,0.45844960650922223
0.1866692303500189,0.22774388520711367,-0.07222738893060703,1.41308124268478,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.36732329313002715,-0.6515727291567102,-1.8343385858032921,-0.31352762507727416
0.1866692303500189,0.22774388520711367,0.07222738893060703,1.3148610577597335,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.16012815230724287,-0.5929699462344218,-1.7883085688915765,-0.024036163232338054
0.1866692303500189,0.22774388520711367,0.2166821667918211,1.1184206879096408,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,0.03555614735872003,-0.509251684916867,-1.7209074726994213,0.16895814466428594
0.1866692303500189,0.22774388520711367,0.36113694465303514,0.8728702255970249,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,0.13915371777011212,-0.4422770758628233,-1.668301739086032,-0.5065219329738981
0.1866692303500189,0.22774388520711367,0.5055917225142492,0.7255399482094552,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.045019740739029354,-0.40878977133580136,-1.6502185181564293,-0.12053331718064994
0.1866692303500189,0.22774388520711367,0.6500465003754633,0.921980318059548,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.42487749891413384,-0.4422770758628233,-1.7061121101206556,-0.12053331718064994
0.1866692303500189,0.22774388520711367,0.7945012782366773,1.167530780372164,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.5975401162664541,-0.5176235110486225,-1.7735132063128107,-0.21703047112896204
0.1866692303500189,0.22774388520711367,0.9389560560978913,1.2657509652972103,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-0.5762262939709109,-1.8244750107507817,0.16895814466428594
0.1866692303500189,0.22774388520711367,1.0834108339591055,1.3148610577597335,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-0.6013417723661773,-1.8540657359083133,-0.024036163232338054
0.1866692303500189,0.22774388520711367,1.2278656118203195,1.41308124268478,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-0.6432009030249546,-1.9461257697317447,-0.31352762507727416
0.1866692303500189,0.22774388520711367,1.3723203896815335,1.41308124268478,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-0.6850600336837319,-1.9559893447842551,-0.5065219329738981
0.1866692303500189,0.22774388520711367,1.5167751675427477,1.5113014276098264,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-0.718547338210754,-2.0316100868535023,0.07246099071597405
0.1866692303500189,0.22774388520711367,1.6612299454039616,1.5604115200723496,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-0.7520346427377758,-2.0431175910814314,-0.41002477902558604
0.1866692303500189,0.22774388520711367,-1.6612299454039616,1.4621913351473033,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-0.7269191643425092,-2.006951149222226,-1.0855048566637704
0.1866692303500189,0.22774388520711367,-1.5167751675427477,1.41308124268478,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-0.718547338210754,-1.998731503345134,-1.182002010612082
0.1866692303500189,0.22774388520711367,-1.3723203896815335,1.41308124268478,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-0.7101755120789984,-2.021746511800992,0.07246099071597405
0.1866692303500189,0.22774388520711367,-1.2278656118203195,1.3148610577597335,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-0.7771501211330423,-2.0233904409764105,0.5549467604575339
0.1866692303500189,0.22774388520711367,-1.0834108339591055,1.5113014276098264,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-0.8441247301870861,-2.14832905830821,-0.21703047112896204
0.1866692303500189,0.22774388520711367,-0.9389560560978913,1.2166408728346871,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-0.9110993392411297,-1.9461257697317447,0.9409353762507823
0.1866692303500189,0.22774388520711367,-0.7945012782366773,0.8728702255970249,-0.043155041700520314,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-0.9780739482951736,-1.7521421270323712,1.9059069157339024
0.1866692303500189,0.22774388520711367,-0.6500465003754633,0.47998948589683926,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.0617922096127284,-1.2080015699688746,1.6164154538889661
0.1866692303500189,0.22774388520711367,-0.5055917225142492,0.5290995783593625,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6435834808937395,-1.145510470930283,-0.7937314177634331,1.7129126078372783
0.1866692303500189,0.22774388520711367,-0.36113694465303514,-0.5513224558161478,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.4018558166004912,-1.2041132538525714,0.7416984320773699,2.3883926854754627
0.1866692303500189,0.22774388520711367,-0.2166821667918211,-0.8950931030538102,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,0.08159951198600546,-1.1706259493255493,0.9258184997242327,2.6778841473203987
0.1866692303500189,0.22774388520711367,-0.07222738893060703,-0.845983010591287,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,0.42692474669064584,-1.1203949925350165,0.5953887354651306,2.29189553152715
0.1866692303500189,0.22774388520711367,0.07222738893060703,-0.9933132879788565,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,0.622609046356609,-1.1036513402715058,0.6348430356751726,2.9673756091653343
0.1866692303500189,0.22774388520711367,0.2166821667918211,-1.386194027679042,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,0.6916740932975368,-1.0785358618762393,0.8238948908482907,3.546358532855207
0.1866692303500189,0.22774388520711367,0.36113694465303514,-1.5335243050666116,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,0.5995873640429662,-1.0701640357444837,0.9258184997242327,2.6778841473203987
0.1866692303500189,0.22774388520711367,0.5055917225142492,-1.631744489991658,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,0.3578596997497178,-1.0869076880079946,0.9258184997242327,3.9323471486484545
0.1866692303500189,0.22774388520711367,0.6500465003754633,-1.7299646749167046,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.021998058425386637,-1.09527951413975,0.9258184997242327,2.870878455217023
0.1866692303500189,0.22774388520711367,0.7945012782366773,-1.5826343975291348,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.4478991812277766,-1.1873696015890605,0.9258184997242327,3.4498613789068946
0.1866692303500189,0.22774388520711367,0.9389560560978913,-1.4353041201415653,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.2543442106431042,0.9258184997242327,2.0989012236305262
0.1866692303500189,0.22774388520711367,1.0834108339591055,-1.2879738427539957,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.321318819697148,0.9258184997242327,1.4234211459923425
0.1866692303500189,0.22774388520711367,1.2278656118203195,-0.9933132879788565,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.3799216026194363,0.9258184997242327,1.2304268380957182
0.1866692303500189,0.22774388520711367,1.3723203896815335,-0.7477628256662406,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.463639863936991,0.9258184997242327,2.6778841473203987
0.1866692303500189,0.22774388520711367,1.5167751675427477,-0.6495426407411942,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.5222426468592791,0.9258184997242327,0.7479410683541581
0.1866692303500189,0.22774388520711367,1.6612299454039616,-0.6986527332037175,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.5641017775180566,0.9258184997242327,0.651443914405846
0.1866692303500189,0.22774388520711367,-1.6612299454039616,-0.7968729181287638,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.589217255913323,0.9258184997242327,0.8444382223024702
0.1866692303500189,0.22774388520711367,-1.5167751675427477,-0.845983010591287,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.6227045604403452,0.9258184997242327,1.0374325301990939
0.1866692303500189,0.22774388520711367,-1.3723203896815335,-0.845983010591287,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.6478200388356112,0.9258184997242327,0.7479410683541581
0.1866692303500189,0.22774388520711367,-1.2278656118203195,-0.9442031955163334,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.6561918649673668,0.9258184997242327,0.26545529861259803
0.1866692303500189,0.22774388520711367,-1.0834108339591055,-1.1897536578289494,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.6813073433626333,0.9258184997242327,1.2304268380957182
0.1866692303500189,0.22774388520711367,-0.9389560560978913,-1.2388637502914726,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.6980509956261443,0.9258184997242327,0.8444382223024702
0.1866692303500189,0.22774388520711367,-0.7945012782366773,-1.1897536578289494,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.6980509956261443,0.9258184997242327,1.4234211459923425
0.1866692303500189,0.22774388520711367,-0.6500465003754633,-1.2388637502914726,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.7064228217578998,0.9258184997242327,0.45844960650922223
0.1866692303500189,0.22774388520711367,-0.5055917225142492,-1.091533472903903,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6435834808937395,-1.7566537785484324,0.9258184997242327,-0.12053331718064994
0.1866692303500189,0.22774388520711367,-0.36113694465303514,-1.337083935216519,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.41336665775731257,-1.7147946478896552,0.8830763411633538,-0.41002477902558604
0.1866692303500189,0.22774388520711367,-0.2166821667918211,-1.5826343975291348,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,0.08159951198600546,-1.5389862991227903,0.8715688369354249,1.0374325301990939
0.1866692303500189,0.22774388520711367,-0.07222738893060703,-1.631744489991658,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.4050370810147026,0.8584174035320775,-1.6644877803536422
0.1866692303500189,0.22774388520711367,0.07222738893060703,-1.631744489991658,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.271087862906615,0.8633491910583327,-1.6644877803536422
0.1866692303500189,0.22774388520711367,0.2166821667918211,-1.5335243050666116,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.2124850799843268,0.8518416868304038,-1.6644877803536422
0.1866692303500189,0.22774388520711367,0.36113694465303514,-1.4844142126040885,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.1706259493255493,0.9258184997242327,-1.6644877803536422
0.1866692303500189,0.22774388520711367,0.5055917225142492,-1.4844142126040885,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.1371386447985274,0.9258184997242327,-1.6644877803536422
0.1866692303500189,0.22774388520711367,0.6500465003754633,-1.386194027679042,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.1203949925350165,0.9258184997242327,-1.6644877803536422
0.1866692303500189,0.22774388520711367,0.7945012782366773,-1.1406435653664262,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.2124850799843268,0.9258184997242327,-1.6644877803536422
0.1866692303500189,0.22774388520711367,0.9389560560978913,-0.8950931030538102,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.2962033413018814,0.9258184997242327,-1.6644877803536422
0.1866692303500189,0.22774388520711367,1.0834108339591055,-0.6495426407411942,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.3464342980924144,0.9258184997242327,-1.6644877803536422
0.1866692303500189,0.22774388520711367,1.2278656118203195,-0.600432548278671,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.371549776487681,0.9258184997242327,-1.6644877803536422
0.1866692303500189,0.22774388520711367,1.3723203896815335,-0.5513224558161478,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.3882934287511919,0.9258184997242327,-1.6644877803536422
0.1866692303500189,0.22774388520711367,1.5167751675427477,-0.45310227089110144,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.3129469935653924,0.9258184997242327,-1.6644877803536422
0.1866692303500189,0.22774388520711367,1.6612299454039616,0.03799865373413052,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,-0.6550943220505608,-1.287831515170126,-0.372885548856318,-1.6644877803536422
0.1866692303500189,0.22774388520711367,-1.6612299454039616,0.921980318059548,-0.043155041700520314,1.3496935399906618,0.057084659069243475,-0.6550943220505608,-1.3129469935653924,-1.8178992940491079,-1.6644877803536422
0.1866692303500189,0.22774388520711367,-1.5167751675427477,1.0202005029845944,-0.13179236064461372,1.3496935399906618,0.515016539514821,-0.6550943220505608,-1.3296906458289035,-1.880368602715008,-1.6644877803536422
0.1866692303500189,0.22774388520711367,-1.3723203896815335,1.0202005029845944,-0.13179236064461372,1.3496935399906618,0.7439824797376098,-0.6550943220505608,-1.3296906458289035,0.6989562735164909,-1.6644877803536422
0.1866692303500189,0.22774388520711367,-1.2278656118203195,0.9710904105220712,0.0454822772435731,1.3496935399906618,0.7439824797376098,-0.6550943220505608,-1.3464342980924144,0.6101840980438963,-1.6644877803536422
0.1866692303500189,0.22774388520711367,-1.0834108339591055,0.8237601331345016,-0.13179236064461372,1.3496935399906618,0.7439824797376098,-0.6550943220505608,-1.3631779503559254,0.8962277745667012,-1.6644877803536422
0.1866692303500189,0.22774388520711367,-0.9389560560978913,0.8728702255970249,-0.13179236064461372,1.3496935399906618,0.7439824797376098,-0.6550943220505608,-1.3799216026194363,0.817319174146617,-1.6644877803536422
0.1866692303500189,0.22774388520711367,-0.7945012782366773,0.8728702255970249,-0.13179236064461372,1.3496935399906618,0.7439824797376098,-0.6550943220505608,-1.3882934287511919,0.7022441318673278,-1.6644877803536422
0.1866692303500189,0.22774388520711367,-0.6500465003754633,0.921980318059548,-0.13179236064461372,1.3496935399906618,0.515016539514821,-0.6550943220505608,-1.430152559409969,0.5000408432908623,-1.6644877803536422
0.1866692303500189,0.22774388520711367,-0.5055917225142492,0.9710904105220712,-0.13179236064461372,1.3496935399906618,0.28605059929203225,-0.6435834808937395,-1.430152559409969,0.13344463717255492,-1.6644877803536422
0.1866692303500189,0.22774388520711367,-0.36113694465303514,0.5782096708218857,-0.13179236064461372,1.3496935399906618,0.28605059929203225,-0.36732329313002715,-1.3548061242241698,-0.1854776228586183,-1.6644877803536422
0.1866692303500189,0.22774388520711367,-0.2166821667918211,0.2835491160467465,-0.13179236064461372,1.3496935399906618,0.28605059929203225,0.0700886708291841,-1.1538822970620386,-0.3498705404004602,-1.6644877803536422
0.1866692303500189,0.22774388520711367,-0.07222738893060703,-0.06022153119091587,-0.13179236064461372,1.3496935399906618,-0.17188128115354528,0.4154139055338246,-0.9445866437681517,-0.28904516090997867,-0.5065219329738981
